Balance,step,profit,net_worth
0.0,69533,416.1581292445335,100416.15812924453
0.0,69534,478.40382239810424,100478.4038223981
0.0,69535,352.68331629631575,100352.68331629632
0.0,69536,492.82128420085064,100492.82128420085
0.0,69537,543.7138817568484,100543.71388175685
0.0,69538,573.3919883793569,100573.39198837936
0.0,69539,629.8616557117348,100629.86165571173
0.0,69540,579.3677834197733,100579.36778341977
0.0,69541,590.0366511390894,100590.03665113909
0.0,69542,525.2193585851346,100525.21935858513
0.0,69543,225.59900912220473,100225.5990091222
0.0,69544,389.94120195710275,100389.9412019571
0.0,69545,311.7038813806721,100311.70388138067
0.0,69546,299.21622783529165,100299.21622783529
0.0,69547,403.9256279998808,100403.92562799988
0.0,69548,224.77174955562805,100224.77174955563
0.0,69549,65.77667155837116,100065.77667155837
0.0,69550,-86.10758876256295,99913.89241123744
0.0,69551,-124.17944761400577,99875.820552386
0.0,69552,-195.12729904161824,99804.87270095838
0.0,69553,-572.8839275307546,99427.11607246925
0.0,69554,-344.68031361256726,99655.31968638743
0.0,69555,-392.6417064679845,99607.35829353202
0.0,69556,-332.0136881041253,99667.98631189587
0.0,69557,-295.61343932662567,99704.38656067337
0.0,69558,-356.30974986823276,99643.69025013177
0.0,69559,-304.79048981559754,99695.2095101844
0.0,69560,-147.0310625165439,99852.96893748346
0.0,69561,-304.7762772287242,99695.22372277128
0.0,69562,-247.15611353097484,99752.84388646903
0.0,69563,-187.60266461725405,99812.39733538275
0.0,69564,-141.77993551529653,99858.2200644847
0.0,69565,-284.84011837166327,99715.15988162834
0.0,69566,-260.602114553054,99739.39788544695
0.0,69567,-234.32733771835046,99765.67266228165
0.0,69568,-301.64305819811125,99698.35694180189
0.0,69569,-462.6288609200419,99537.37113907996
0.0,69570,-654.4109954164305,99345.58900458357
0.0,69571,-871.1500036455836,99128.84999635442
0.0,69572,-843.0549307328038,99156.9450692672
14729.300777820887,69573,-977.8486720289657,99022.15132797103
8371.118287332742,69574,-1102.9807000998699,98897.01929990013
8371.118287332742,69575,-1135.6387509028718,98864.36124909713
8371.118287332742,69576,-1269.4573410038138,98730.54265899619
7148.887883857869,69577,-1163.052112329373,98836.94788767063
0.0,69578,-1155.8487792607193,98844.15122073928
0.0,69579,-1305.83441187664,98694.16558812336
0.0,69580,-1283.5405826755887,98716.45941732441
0.0,69581,-1141.5703907811549,98858.42960921885
0.0,69582,-1094.2687979761686,98905.73120202383
0.0,69583,-1114.9723227851064,98885.0276772149
0.0,69584,-1158.4734333869856,98841.52656661301
0.0,69585,-1279.3744543376379,98720.62554566236
0.0,69586,-1360.6965630268533,98639.30343697315
0.0,69587,-1390.5027832417545,98609.49721675825
0.0,69588,-1344.7856529205892,98655.21434707941
0.0,69589,-1360.3001276246068,98639.6998723754
41845.727781979265,69590,-1136.4737266798911,98863.52627332011
41845.727781979265,69591,-1051.8605457992962,98948.1394542007
0.0,69592,-1073.4140732534433,98926.58592674656
0.0,69593,-1071.0402095750032,98928.959790425
0.0,69594,-1087.3907903858344,98912.60920961417
0.0,69595,-1102.5528062079102,98897.44719379209
0.0,69596,-1168.2321671622194,98831.76783283778
0.0,69597,-1108.868529024141,98891.13147097586
0.0,69598,-1023.3857793869684,98976.61422061303
0.0,69599,-1006.0127331004915,98993.98726689951
0.0,69600,-978.7003347659629,99021.29966523404
0.0,69601,-939.775915950886,99060.22408404911
0.0,69602,-885.4345151107991,99114.5654848892
0.0,69603,-956.1127669938724,99043.88723300613
0.0,69604,-1153.2840838079865,98846.71591619201
98639.23586727236,69605,-1360.764132727636,98639.23586727236
81490.51957235821,69606,-1360.764132727636,98639.23586727236
88661.01327339385,69607,-1410.249411137338,98589.75058886266
88661.01327339385,69608,-1398.1554378015135,98601.84456219849
88661.01327339385,69609,-1380.1183127365075,98619.88168726349
69044.90830361328,69610,-1363.006994370793,98636.9930056292
0.0,69611,-1349.607770347051,98650.39222965295
0.0,69612,-1469.3821958039916,98530.61780419601
0.0,69613,-1247.9258781523386,98752.07412184766
0.0,69614,-1246.420851645933,98753.57914835407
14506.266635794138,69615,-1337.1664605998667,98662.83353940013
7675.591226737002,69616,-1489.9333149873855,98510.06668501261
-9.094947017729282e-13,69617,-1524.6243624347262,98475.37563756527
-9.094947017729282e-13,69618,-1444.794364906964,98555.20563509304
-9.094947017729282e-13,69619,-1554.1609379050205,98445.83906209498
-9.094947017729282e-13,69620,-1639.2768006108963,98360.7231993891
-9.094947017729282e-13,69621,-1599.3624197867466,98400.63758021325
-9.094947017729282e-13,69622,-1596.3452980352013,98403.6547019648
-9.094947017729282e-13,69623,-1402.906297313908,98597.09370268609
-9.094947017729282e-13,69624,-1308.4654358489497,98691.53456415105
-9.094947017729282e-13,69625,-1434.4535452807468,98565.54645471925
-9.094947017729282e-13,69626,-1492.6887310120073,98507.31126898799
-9.094947017729282e-13,69627,-1411.9564412695327,98588.04355873047
-9.094947017729282e-13,69628,-1327.8698990691337,98672.13010093087
-9.094947017729282e-13,69629,-1230.9395960772235,98769.06040392278
-9.094947017729282e-13,69630,-1336.3941407680395,98663.60585923196
-9.094947017729282e-13,69631,-1399.8187556678313,98600.18124433217
-9.094947017729282e-13,69632,-1331.3183964072086,98668.68160359279
-9.094947017729282e-13,69633,-1303.1266101332149,98696.87338986679
98510.77521011185,69634,-1489.224789888147,98510.77521011185
44138.301080543526,69635,-1489.224789888147,98510.77521011185
0.0,69636,-1484.631155469062,98515.36884453094
0.0,69637,-1414.0740163089504,98585.92598369105
0.0,69638,-1514.0889802212187,98485.91101977878
0.0,69639,-1572.3813027737633,98427.61869722624
0.0,69640,-1594.7678290742042,98405.2321709258
0.0,69641,-1599.1870116134232,98400.81298838658
0.0,69642,-1607.501086329983,98392.49891367002
0.0,69643,-1607.017961563397,98392.9820384366
0.0,69644,-1632.204697105757,98367.79530289424
0.0,69645,-1631.5171341021778,98368.48286589782
0.0,69646,-1689.7395233251736,98310.26047667483
0.0,69647,-1506.5675473413867,98493.43245265861
0.0,69648,-1570.614264792981,98429.38573520702
0.0,69649,-1492.6291389553517,98507.37086104465
0.0,69650,-1490.7138696392649,98509.28613036074
0.0,69651,-1486.862841524693,98513.1371584753
0.0,69652,-1390.8537411379366,98609.14625886206
0.0,69653,-1477.9602574957244,98522.03974250428
47838.674034328906,69654,-1581.433609505344,98418.56639049466
47838.674034328906,69655,-1632.114950457093,98367.8850495429
47838.674034328906,69656,-1534.5393748299975,98465.46062517
41243.30508804077,69657,-1500.5905643482984,98499.4094356517
0.0,69658,-1523.9335282111133,98476.06647178889
0.0,69659,-1513.7375908661343,98486.26240913387
0.0,69660,-1507.9940067379648,98492.00599326204
0.0,69661,-1538.2341931526898,98461.76580684731
0.0,69662,-1601.149608898515,98398.85039110149
0.0,69663,-1534.1067369139346,98465.89326308607
0.0,69664,-1048.3059254709224,98951.69407452908
0.0,69665,-1606.1564231821685,98393.84357681783
0.0,69666,-1807.4223703993339,98192.57762960067
0.0,69667,-1829.243941952489,98170.75605804751
98120.85506397473,69668,-1879.1449360252736,98120.85506397473
85588.32155795203,69669,-1879.1449360252736,98120.85506397473
85588.32155795203,69670,-1881.4605077480373,98118.53949225196
79560.69290704254,69671,-1867.1537242206687,98132.84627577933
98164.14506428364,69672,-1835.8549357163574,98164.14506428364
0.0,69673,-1835.8549357163574,98164.14506428364
0.0,69674,-1919.300669544231,98080.69933045577
0.0,69675,-1987.5549995283072,98012.4450004717
0.0,69676,-2128.773967636618,97871.22603236338
0.0,69677,-2324.1828134007083,97675.81718659929
0.0,69678,-2553.608404884624,97446.39159511538
18880.849545927773,69679,-2520.200178213301,97479.7998217867
2190.9302423745903,69680,-2465.5596010392183,97534.44039896078
1709.2963355918155,69681,-2466.6704918714095,97533.32950812859
1136.7314107345126,69682,-2539.9957443569874,97460.00425564301
194.6300055018022,69683,-2565.7071900287847,97434.29280997122
0.0,69684,-2383.4299509462,97616.5700490538
0.0,69685,-2407.014448559479,97592.98555144052
0.0,69686,-2407.0815261653916,97592.91847383461
0.0,69687,-2409.409973266753,97590.59002673325
0.0,69688,-2378.52063005291,97621.47936994709
0.0,69689,-2366.226998723665,97633.77300127633
0.0,69690,-2337.1629748270643,97662.83702517294
0.0,69691,-2249.106109016313,97750.89389098369
0.0,69692,-2237.2107138470747,97762.78928615293
0.0,69693,-2233.52213324717,97766.47786675283
0.0,69694,-2184.3555577557127,97815.64444224429
0.0,69695,-2156.0185686599143,97843.98143134009
0.0,69696,-2150.331677801907,97849.6683221981
0.0,69697,-2074.1904818700277,97925.80951812997
0.0,69698,-2035.880759098145,97964.11924090185
0.0,69699,-2151.4670318527933,97848.5329681472
0.0,69700,-2116.8056965954893,97883.19430340451
0.0,69701,-2107.415153983078,97892.58484601692
0.0,69702,-2157.310846656852,97842.68915334315
0.0,69703,-2310.478850499101,97689.5211495009
0.0,69704,-2339.1002588207193,97660.89974117928
0.0,69705,-2350.585196264059,97649.41480373594
0.0,69706,-2337.167067656337,97662.83293234366
0.0,69707,-2173.148680658749,97826.85131934125
0.0,69708,-1881.636337048738,98118.36366295126
0.0,69709,-1841.9509686971578,98158.04903130284
0.0,69710,-1870.9199507170852,98129.08004928291
0.0,69711,-1812.1966079061385,98187.80339209386
0.0,69712,-1545.5104896026314,98454.48951039737
0.0,69713,-1501.0077902416815,98498.99220975832
0.0,69714,-1600.4893749237672,98399.51062507623
0.0,69715,-1554.0394504419091,98445.96054955809
98309.66598396815,69716,-1690.3340160318476,98309.66598396815
98309.66598396815,69717,-1690.3340160318476,98309.66598396815
37999.12949676291,69718,-1690.3340160318476,98309.66598396815
11763.66512429625,69719,-1710.4794504263846,98289.52054957362
5449.302391157621,69720,-1678.8861864335195,98321.11381356648
2375.5891706550315,69721,-1675.4315287980571,98324.56847120194
2375.5891706550315,69722,-1684.731926176828,98315.26807382317
0.0,69723,-1688.9234170522832,98311.07658294772
0.0,69724,-1695.9319374007173,98304.06806259928
0.0,69725,-1646.9673168647423,98353.03268313526
0.0,69726,-1600.1133925168542,98399.88660748315
0.0,69727,-1554.9414153155085,98445.05858468449
0.0,69728,-1522.4750677820266,98477.52493221797
0.0,69729,-1598.082879899026,98401.91712010097
0.0,69730,-1570.7979925219406,98429.20200747806
0.0,69731,-1550.5837581519881,98449.41624184801
0.0,69732,-1630.876392338323,98369.12360766168
0.0,69733,-1959.5415482796525,98040.45845172035
0.0,69734,-1989.733767667858,98010.26623233214
0.0,69735,-2044.7766917263943,97955.2233082736
0.0,69736,-2146.919605372357,97853.08039462764
0.0,69737,-2134.4699083485757,97865.53009165142
0.0,69738,-1999.658952460828,98000.34104753917
0.0,69739,-2013.2924061856174,97986.70759381438
0.0,69740,-1982.9757906098384,98017.02420939016
0.0,69741,-2035.6426015381876,97964.35739846181
0.0,69742,-2066.6535406390904,97933.34645936091
39049.00794012767,69743,-1895.4513487616496,98104.54865123835
39049.00794012767,69744,-1889.7392446022714,98110.26075539773
35708.701818331625,69745,-1897.4964915870805,98102.50350841292
18459.10511815684,69746,-1909.5436704882013,98090.4563295118
18459.10511815684,69747,-1707.6652791689266,98292.33472083107
0.0,69748,-1664.2284893140459,98335.77151068595
0.0,69749,-1790.9898259130423,98209.01017408696
0.0,69750,-2041.6489393134398,97958.35106068656
0.0,69751,-1896.7744079964468,98103.22559200355
0.0,69752,-1804.709310463193,98195.2906895368
0.0,69753,-1697.868534929643,98302.13146507036
0.0,69754,-1697.9028500268032,98302.0971499732
33621.0252031397,69755,-1724.7940888375742,98275.20591116243
70209.46762208572,69756,-1687.5437996937253,98312.45620030627
17340.904252336804,69757,-1701.1451038315718,98298.85489616843
0.0,69758,-1724.7442668680887,98275.25573313191
0.0,69759,-1639.3812496183818,98360.61875038162
0.0,69760,-1575.458437790061,98424.54156220994
0.0,69761,-1669.7887646166491,98330.21123538335
0.0,69762,-1670.1880281746708,98329.81197182533
0.0,69763,-1642.8618373039499,98357.13816269605
0.0,69764,-1564.403919250617,98435.59608074938
0.0,69765,-1524.994738042922,98475.00526195708
0.0,69766,-1575.5752638962003,98424.4247361038
0.0,69767,-1585.4480651679914,98414.55193483201
0.0,69768,-1723.4436444845487,98276.55635551545
0.0,69769,-1463.012300913062,98536.98769908694
0.0,69770,-1448.191345579835,98551.80865442017
0.0,69771,-1439.5124596613168,98560.48754033868
98485.790590219,69772,-1514.209409781004,98485.790590219
86779.17747330012,69773,-1514.209409781004,98485.790590219
74139.02997912641,69774,-1502.947614585457,98497.05238541454
0.0,69775,-1521.0200511082949,98478.9799488917
0.0,69776,-1550.256390018898,98449.7436099811
0.0,69777,-1483.0643465704488,98516.93565342955
0.0,69778,-1473.083460259193,98526.9165397408
0.0,69779,-1604.3617607160559,98395.63823928394
0.0,69780,-1635.2984853256494,98364.70151467435
0.0,69781,-1630.9785242896178,98369.02147571038
0.0,69782,-1593.645094706415,98406.35490529359
0.0,69783,-1516.2934569724748,98483.70654302753
0.0,69784,-1540.8097062764282,98459.19029372357
0.0,69785,-1540.2379908422445,98459.76200915776
0.0,69786,-1559.7167325389746,98440.28326746103
0.0,69787,-1575.2585371133173,98424.74146288668
47002.67877810823,69788,-1606.8033982405905,98393.19660175941
0.0,69789,-1584.138012910742,98415.86198708926
0.0,69790,-1606.383299001027,98393.61670099897
0.0,69791,-1800.763975812195,98199.2360241878
0.0,69792,-1990.944700220789,98009.05529977921
0.0,69793,-2081.851649509903,97918.1483504901
0.0,69794,-2124.3556464697467,97875.64435353025
0.0,69795,-2222.751948174264,97777.24805182574
0.0,69796,-2117.0182516877685,97882.98174831223
0.0,69797,-2086.1836576857895,97913.81634231421
0.0,69798,-2033.6441896833276,97966.35581031667
0.0,69799,-2082.6003349213715,97917.39966507863
0.0,69800,-1988.4829736046813,98011.51702639532
0.0,69801,-1931.9247997537896,98068.07520024621
0.0,69802,-2067.893312582659,97932.10668741734
0.0,69803,-2149.9499457947823,97850.05005420522
0.0,69804,-2178.8453398396814,97821.15466016032
0.0,69805,-2168.219343739969,97831.78065626003
0.0,69806,-2244.08559038784,97755.91440961216
0.0,69807,-2493.5251393104845,97506.47486068952
0.0,69808,-2474.3125693579495,97525.68743064205
0.0,69809,-2453.6952275447693,97546.30477245523
0.0,69810,-2585.121992405111,97414.87800759489
0.0,69811,-2613.9230936450767,97386.07690635492
0.0,69812,-2652.5931727477146,97347.40682725229
0.0,69813,-2943.967614129695,97056.0323858703
0.0,69814,-2849.691310413138,97150.30868958686
0.0,69815,-2735.0905331236136,97264.90946687639
0.0,69816,-2782.482380127869,97217.51761987213
0.0,69817,-2813.7913309901196,97186.20866900988
0.0,69818,-2822.8574526661105,97177.14254733389
0.0,69819,-2815.381952464726,97184.61804753527
0.0,69820,-2856.6556053659297,97143.34439463407
0.0,69821,-2872.3504936740064,97127.649506326
0.0,69822,-2873.899166914838,97126.10083308516
0.0,69823,-2867.6600533750316,97132.33994662497
0.0,69824,-2804.2924817094754,97195.70751829052
0.0,69825,-2908.8471745094575,97091.15282549054
0.0,69826,-2992.1442736353056,97007.8557263647
0.0,69827,-3102.15008720936,96897.84991279064
0.0,69828,-3244.6989592973114,96755.30104070269
0.0,69829,-3171.5504517076624,96828.44954829234
0.0,69830,-3235.2355279376497,96764.76447206235
0.0,69831,-2971.1603476598248,97028.83965234018
0.0,69832,-2797.214841375069,97202.78515862493
0.0,69833,-2694.21816599257,97305.78183400743
0.0,69834,-2700.300909757847,97299.69909024215
0.0,69835,-2757.7246003919863,97242.27539960801
0.0,69836,-2775.243088956733,97224.75691104327
0.0,69837,-2596.4738236035337,97403.52617639647
0.0,69838,-2548.934277556822,97451.06572244318
0.0,69839,-2372.0543712464423,97627.94562875356
0.0,69840,-2524.681978658089,97475.31802134191
0.0,69841,-2556.6261527163297,97443.37384728367
0.0,69842,-2546.563799745738,97453.43620025426
2936.033498030661,69843,-2661.4441971572523,97338.55580284275
2936.033498030661,69844,-2723.1316215617553,97276.86837843824
0.0,69845,-2796.340902712196,97203.6590972878
0.0,69846,-2640.633470725312,97359.36652927469
0.0,69847,-2600.3082677086786,97399.69173229132
0.0,69848,-2648.5398026518524,97351.46019734815
0.0,69849,-2712.813024029776,97287.18697597022
0.0,69850,-2705.025115373952,97294.97488462605
0.0,69851,-2735.7910839730175,97264.20891602698
0.0,69852,-3012.4362712662696,96987.56372873373
0.0,69853,-3013.519153258603,96986.4808467414
0.0,69854,-3006.5064428299083,96993.49355717009
0.0,69855,-2971.3876799830177,97028.61232001698
0.0,69856,-2871.7311680066778,97128.26883199332
0.0,69857,-2823.7870570454106,97176.21294295459
0.0,69858,-2899.6693279779574,97100.33067202204
0.0,69859,-2863.2101253681176,97136.78987463188
97016.33550394683,69860,-2983.6644960531703,97016.33550394683
97016.33550394683,69861,-2983.6644960531703,97016.33550394683
97016.33550394683,69862,-2983.6644960531703,97016.33550394683
90972.07211924257,69863,-2983.6644960531703,97016.33550394683
96241.95891584254,69864,-2978.85792943064,97021.14207056936
96241.95891584254,69865,-2981.867437209381,97018.13256279062
96241.95891584254,69866,-2991.247832157067,97008.75216784293
96241.95891584254,69867,-2997.167582597118,97002.83241740288
75069.3777240619,69868,-2995.0437017421355,97004.95629825786
75069.3777240619,69869,-2994.7769009635667,97005.22309903643
47624.32943811057,69870,-3011.5457086576207,96988.45429134238
96971.84822757475,69871,-3028.151772425248,96971.84822757475
96971.84822757475,69872,-3028.151772425248,96971.84822757475
0.0,69873,-3028.151772425248,96971.84822757475
96967.79306258075,69874,-3032.2069374192506,96967.79306258075
96967.79306258075,69875,-3032.2069374192506,96967.79306258075
0.0,69876,-3032.2069374192506,96967.79306258075
0.0,69877,-3013.525800919597,96986.4741990804
0.0,69878,-3153.346894678165,96846.65310532184
0.0,69879,-3474.926988815103,96525.0730111849
0.0,69880,-3493.756506838501,96506.2434931615
0.0,69881,-3433.4266516238567,96566.57334837614
0.0,69882,-3505.334337950466,96494.66566204953
0.0,69883,-3284.298204710256,96715.70179528974
0.0,69884,-3196.2754594727303,96803.72454052727
0.0,69885,-3130.226027978235,96869.77397202177
0.0,69886,-3225.0762943585432,96774.92370564146
0.0,69887,-3258.8461816133495,96741.15381838665
0.0,69888,-3265.691514826278,96734.30848517372
0.0,69889,-3182.8439685171616,96817.15603148284
0.0,69890,-3286.495754996504,96713.5042450035
0.0,69891,-3326.051748047219,96673.94825195278
91405.6297601872,69892,-3342.210152739499,96657.7898472605
96327.4645121813,69893,-3340.0038653336233,96659.99613466638
96327.4645121813,69894,-3339.993201063553,96660.00679893645
96327.4645121813,69895,-3340.319497506134,96659.68050249387
96327.4645121813,69896,-3340.4227253521385,96659.57727464786
96327.4645121813,69897,-3341.414315822127,96658.58568417787
96327.4645121813,69898,-3341.2833992369706,96658.71660076303
53477.51844117457,69899,-3341.2985515962064,96658.7014484038
53477.51844117457,69900,-3361.3110227459547,96638.68897725405
53477.51844117457,69901,-3542.1219989031815,96457.87800109682
43316.26731345936,69902,-3601.429034332672,96398.57096566733
41184.48109442806,69903,-3293.8615546219953,96706.138445378
25003.22775718794,69904,-3197.6520949408005,96802.3479050592
25003.22775718794,69905,-3098.054606689024,96901.94539331098
4410.98829851301,69906,-3070.070739160059,96929.92926083994
1557.046202663636,69907,-3078.0227689236344,96921.97723107637
1062.4449694318632,69908,-3163.983515628657,96836.01648437134
1062.4449694318632,69909,-3178.04225351497,96821.95774648503
1062.4449694318632,69910,-2642.050592710395,97357.9494072896
1062.4449694318632,69911,-2343.7772650266998,97656.2227349733
1062.4449694318632,69912,-1509.9141229924717,98490.08587700753
423.686478640087,69913,561.2338354266394,100561.23383542664
335.50187095961775,69914,138.4279394777259,100138.42793947773
181.9292015887975,69915,-94.28614416741766,99905.71385583258
0.0,69916,57.629951118680765,100057.62995111868
0.0,69917,133.34870713955024,100133.34870713955
0.0,69918,375.3731888423499,100375.37318884235
0.0,69919,238.9312069322914,100238.93120693229
0.0,69920,214.98185471686884,100214.98185471687
0.0,69921,215.47961980788386,100215.47961980788
0.0,69922,406.83516762072395,100406.83516762072
0.0,69923,493.1288869126147,100493.12888691261
0.0,69924,536.9819437320257,100536.98194373203
49087.983606518086,69925,391.90279099279724,100391.9027909928
1084.9981232179125,69926,402.0379260078189,100402.03792600782
0.0,69927,502.3809002221824,100502.38090022218
0.0,69928,1137.1434777575923,101137.14347775759
0.0,69929,1274.9885282415635,101274.98852824156
0.0,69930,1582.7026985311095,101582.70269853111
0.0,69931,1774.7687350001215,101774.76873500012
0.0,69932,1772.0709588606696,101772.07095886067
0.0,69933,1823.2813605705742,101823.28136057057
0.0,69934,2513.212762039562,102513.21276203956
0.0,69935,2169.2001180376537,102169.20011803765
0.0,69936,1651.462554899379,101651.46255489938
0.0,69937,1655.8742374360008,101655.874237436
0.0,69938,2004.2824454150395,102004.28244541504
0.0,69939,2132.8695227271674,102132.86952272717
0.0,69940,2021.8819936196087,102021.88199361961
0.0,69941,2123.1950925931887,102123.19509259319
0.0,69942,2188.6221053513873,102188.62210535139
0.0,69943,2243.1278130651335,102243.12781306513
0.0,69944,1929.6426980813412,101929.64269808134
0.0,69945,1913.2787066462188,101913.27870664622
101987.08778094332,69946,1987.087780943315,101987.08778094332
101987.08778094332,69947,1987.087780943315,101987.08778094332
101987.08778094332,69948,1987.087780943315,101987.08778094332
101987.08778094332,69949,1987.087780943315,101987.08778094332
53665.41152667085,69950,1987.087780943315,101987.08778094332
25319.643408020907,69951,1711.599487235566,101711.59948723557
25319.643408020907,69952,1814.9896207286802,101814.98962072868
8795.325999692912,69953,1717.4223039542267,101717.42230395423
6372.017100115742,69954,1648.2805563662987,101648.2805563663
6372.017100115742,69955,1788.5063262820186,101788.50632628202
8719.602159329366,69956,1802.603460194543,101802.60346019454
8719.602159329366,69957,1823.0751708258904,101823.07517082589
0.0,69958,2907.8684192069486,102907.86841920695
0.0,69959,2969.877794541637,102969.87779454164
0.0,69960,3086.993759068995,103086.993759069
0.0,69961,3261.0567945166986,103261.0567945167
